session_id,timestamp,round,player,hand_index,dealer_name,hand_cards_before,hand_total_before,is_soft,dealer_upcard,visible_cards,cards_remaining,decks_in_play,valid_actions,action_taken,basic_strategy_action,drinking_mode,mode,bet_amount,wager,is_npc,hand_result
,1781551335.7207775,1,Marko,1,Rob,J♣ 9♦,19,False,7♣,3♠ K♦ A♠ 5♦ J♣ 9♦ 8♠ 5♥ 7♣,42,1,"h,s,d",s,s,True,digital,,1,False,win
,1781551340.2391942,1,Marko,2,Rob,8♠ 5♥,13,False,7♣,3♠ K♦ A♠ 5♦ J♣ 9♦ 8♠ 5♥ 7♣,42,1,"h,s,d",s,h,True,digital,,1,False,win
,1781551342.481058,1,Rob,1,Rob,3♠ K♦,13,False,7♣,3♠ K♦ A♠ 5♦ J♣ 9♦ 8♠ 5♥ 7♣,42,1,"h,s,d",s,h,True,digital,,1,False,win
,1781551343.34918,1,Rob,2,Rob,A♠ 5♦,16,True,7♣,3♠ K♦ A♠ 5♦ J♣ 9♦ 8♠ 5♥ 7♣,42,1,"h,s,d",s,h,True,digital,,1,False,win
,1781551440.1524057,2,Rob,1,Marko,9♦ 3♦,12,False,6♥,9♦ 3♦ 8♣ 10♣ 8♦ 6♦ A♥ 10♥ 6♥,42,1,"h,s,d",h,s,True,digital,,1,False,loss
,1781551443.959145,2,Rob,2,Marko,8♣ 10♣,18,False,6♥,9♦ 3♦ J♠ 8♣ 10♣ 8♦ 6♦ A♥ 10♥ 6♥,41,1,"h,s,d",s,s,True,digital,,1,False,win
,1781551446.8327339,2,Marko,1,Marko,8♦ 6♦,14,False,6♥,9♦ 3♦ J♠ 8♣ 10♣ 8♦ 6♦ A♥ 10♥ 6♥,41,1,"h,s,d",s,s,True,digital,,1,False,win
,1781551878.116858,3,Rob,1,Marko,3♠ 2♥,5,False,2♠,3♠ 2♥ 4♥ J♦ A♣ J♣ 10♣ 3♦ 2♠,42,1,"h,s,d",h,h,True,digital,,1,False,loss
,1781551892.005237,3,Rob,1,Marko,3♠ 2♥ 10♦,15,False,2♠,3♠ 2♥ 10♦ 4♥ J♦ A♣ J♣ 10♣ 3♦ 2♠,41,1,"h,s",s,s,True,digital,,1,False,loss
,1781551892.572773,3,Rob,2,Marko,4♥ J♦,14,False,2♠,3♠ 2♥ 10♦ 4♥ J♦ A♣ J♣ 10♣ 3♦ 2♠,41,1,"h,s,d",h,s,True,digital,,1,False,loss
,1781551896.9512568,3,Marko,2,Marko,10♣ 3♦,13,False,2♠,3♠ 2♥ 10♦ 4♥ J♦ J♥ A♣ J♣ 10♣ 3♦ 2♠,40,1,"h,s,d",s,s,True,digital,,1,False,loss
,1781551950.6658597,4,Marko,1,Rob,6♦ Q♠,16,False,J♠,8♥ 8♦ 6♠ 7♦ 6♦ Q♠ 5♦ 3♣ J♠,42,1,"h,s,d",s,h,True,digital,,1,False,win
,1781551952.5068526,4,Marko,2,Rob,5♦ 3♣,8,False,J♠,8♥ 8♦ 6♠ 7♦ 6♦ Q♠ 5♦ 3♣ J♠,42,1,"h,s,d",h,h,True,digital,,1,False,win
,1781551955.1464775,4,Marko,2,Rob,5♦ 3♣ 10♥,18,False,J♠,8♥ 8♦ 6♠ 7♦ 6♦ Q♠ 5♦ 3♣ 10♥ J♠,41,1,"h,s",s,s,True,digital,,1,False,win
,1781551956.509172,4,Rob,1,Rob,8♥ 8♦,16,False,J♠,8♥ 8♦ 6♠ 7♦ 6♦ Q♠ 5♦ 3♣ 10♥ J♠,41,1,"h,s,d,sp",sp,sp,True,digital,,1,False,win
,1781551964.2130806,4,Rob,1,Rob,8♥ 7♣,15,False,J♠,8♥ 7♣ 8♦ 6♠ 7♦ 6♦ Q♠ 5♦ 3♣ 10♥ J♠,40,1,"h,s,d",h,h,True,digital,,1,False,win
,1781551965.5361779,4,Rob,1,Rob,8♥ 7♣ 4♥,19,False,J♠,8♥ 7♣ 4♥ 8♦ 6♠ 7♦ 6♦ Q♠ 5♦ 3♣ 10♥ J♠,39,1,"h,s",s,s,True,digital,,1,False,win
,1781551974.2848063,4,Rob,2,Rob,8♦ A♦,19,True,J♠,8♥ 7♣ 4♥ 8♦ A♦ 6♠ 7♦ 6♦ Q♠ 5♦ 3♣ 10♥ J♠,38,1,"h,s,d",s,s,True,digital,,1,False,win
,1781551976.8135533,4,Rob,3,Rob,6♠ 7♦,13,False,J♠,8♥ 7♣ 4♥ 8♦ A♦ 6♠ 7♦ 6♦ Q♠ 5♦ 3♣ 10♥ J♠,38,1,"h,s,d",s,h,True,digital,,1,False,win
,1781552048.2743177,5,Rob,1,Marko,5♥ J♠,15,False,K♠,5♥ J♠ 7♥ 9♦ 10♣ 7♠ 2♥ A♥ K♠,42,1,"h,s,d",s,h,True,digital,,1,False,loss
,1781552048.5112095,5,Rob,2,Marko,7♥ 9♦,16,False,K♠,5♥ J♠ 7♥ 9♦ 10♣ 7♠ 2♥ A♥ K♠,42,1,"h,s,d",s,h,True,digital,,1,False,loss
,1781552051.9523044,5,Marko,1,Marko,10♣ 7♠,17,False,K♠,5♥ J♠ 7♥ 9♦ 10♣ 7♠ 2♥ A♥ K♠,42,1,"h,s,d",s,s,True,digital,,1,False,loss
,1781552054.649395,5,Marko,2,Marko,2♥ A♥,13,True,K♠,5♥ J♠ 7♥ 9♦ 10♣ 7♠ 2♥ A♥ K♠,42,1,"h,s,d",d,h,True,digital,,1,False,loss
,1781552314.82501,6,Marko,1,Rob,6♥ 3♦,9,False,6♦,8♣ J♣ 5♦ A♦ 6♥ 3♦ J♠ K♦ 6♦,42,1,"h,s,d",d,d,True,digital,,1,False,push
,1781552329.7677054,6,Marko,2,Rob,J♠ K♦,20,False,6♦,8♣ J♣ 5♦ A♦ 6♥ 3♦ Q♦ J♠ K♦ 6♦,41,1,"h,s,d,sp",sp,sp,True,digital,,1,False,push
,1781552345.8923109,6,Marko,2,Rob,J♠ 9♥,19,False,6♦,8♣ J♣ 5♦ A♦ 6♥ 3♦ Q♦ J♠ 9♥ K♦ 6♦,40,1,"h,s,d",s,s,True,digital,,1,False,push
,1781552354.2691913,6,Marko,3,Rob,K♦ J♦,20,False,6♦,8♣ J♣ 5♦ A♦ 6♥ 3♦ Q♦ J♠ 9♥ K♦ J♦ 6♦,39,1,"h,s,d,sp",s,s,True,digital,,1,False,win
,1781552356.1788027,6,Rob,1,Rob,8♣ J♣,18,False,6♦,8♣ J♣ 5♦ A♦ 6♥ 3♦ Q♦ J♠ 9♥ K♦ J♦ 6♦,39,1,"h,s,d",s,s,True,digital,,1,False,loss
,1781552360.8395054,6,Rob,2,Rob,5♦ A♦,16,True,6♦,8♣ J♣ 5♦ A♦ 6♥ 3♦ Q♦ J♠ 9♥ K♦ J♦ 6♦,39,1,"h,s,d",s,d,True,digital,,1,False,loss
,1781552429.9105685,7,Marko,1,Rob,J♠ 2♠,12,False,5♠,6♥ K♠ 7♠ 4♦ J♠ 2♠ 3♣ Q♣ 5♠,42,1,"h,s,d",s,s,True,digital,,1,False,win
,1781552430.45389,7,Marko,2,Rob,3♣ Q♣,13,False,5♠,6♥ K♠ 7♠ 4♦ J♠ 2♠ 3♣ Q♣ 5♠,42,1,"h,s,d",s,s,True,digital,,1,False,win
,1781552431.826929,7,Rob,1,Rob,6♥ K♠,16,False,5♠,6♥ K♠ 7♠ 4♦ J♠ 2♠ 3♣ Q♣ 5♠,42,1,"h,s,d",s,s,True,digital,,1,False,win
,1781552432.5433502,7,Rob,2,Rob,7♠ 4♦,11,False,5♠,6♥ K♠ 7♠ 4♦ J♠ 2♠ 3♣ Q♣ 5♠,42,1,"h,s,d",d,d,True,digital,,1,False,win
,1781552478.350848,8,Rob,1,Marko,5♣ 7♣,12,False,J♥,5♣ 7♣ 10♦ 7♦ 2♥ 6♣ 9♠ 10♥ J♥,42,1,"h,s,d",h,h,True,digital,,1,False,loss
,1781552481.4980783,8,Rob,2,Marko,10♦ 7♦,17,False,J♥,5♣ 7♣ J♠ 10♦ 7♦ 2♥ 6♣ 9♠ 10♥ J♥,41,1,"h,s,d",s,s,True,digital,,1,False,push
,1781552490.7612247,8,Marko,1,Marko,2♥ 6♣,8,False,J♥,5♣ 7♣ J♠ 10♦ 7♦ 2♥ 6♣ 9♠ 10♥ J♥,41,1,"h,s,d",h,h,True,digital,,1,False,win
,1781552491.9775348,8,Marko,1,Marko,2♥ 6♣ 4♥,12,False,J♥,5♣ 7♣ J♠ 10♦ 7♦ 2♥ 6♣ 4♥ 9♠ 10♥ J♥,40,1,"h,s",h,h,True,digital,,1,False,win
,1781552498.0023837,8,Marko,1,Marko,2♥ 6♣ 4♥ A♠,13,False,J♥,5♣ 7♣ J♠ 10♦ 7♦ 2♥ 6♣ 4♥ A♠ 9♠ 10♥ J♥,39,1,"h,s",h,h,True,digital,,1,False,win
,1781552500.6311173,8,Marko,2,Marko,9♠ 10♥,19,False,J♥,5♣ 7♣ J♠ 10♦ 7♦ 2♥ 6♣ 4♥ A♠ 8♦ 9♠ 10♥ J♥,38,1,"h,s,d",s,s,True,digital,,1,False,win
,1781552629.2191186,9,Rob,1,Marko,5♣ A♣,16,True,Q♣,5♣ A♣ 2♣ 6♠ 2♠ 4♣ K♥ A♥ Q♣,42,1,"h,s,d",s,h,True,digital,,1,False,loss
,1781552632.9290173,9,Rob,2,Marko,2♣ 6♠,8,False,Q♣,5♣ A♣ 2♣ 6♠ 2♠ 4♣ K♥ A♥ Q♣,42,1,"h,s,d",d,h,True,digital,,1,False,loss
,1781552636.7788632,9,Marko,1,Marko,2♠ 4♣,6,False,Q♣,5♣ A♣ 2♣ 6♠ J♠ 2♠ 4♣ K♥ A♥ Q♣,41,1,"h,s,d",h,h,True,digital,,1,False,loss
,1781552638.3385742,9,Marko,1,Marko,2♠ 4♣ 5♦,11,False,Q♣,5♣ A♣ 2♣ 6♠ J♠ 2♠ 4♣ 5♦ K♥ A♥ Q♣,40,1,"h,s",h,h,True,digital,,1,False,loss
,1781552641.6255503,9,Marko,1,Marko,2♠ 4♣ 5♦ 7♣,18,False,Q♣,5♣ A♣ 2♣ 6♠ J♠ 2♠ 4♣ 5♦ 7♣ K♥ A♥ Q♣,39,1,"h,s",s,s,True,digital,,1,False,loss
,1781553376.1596127,10,Marko,1,Rob,Q♥ 6♠,16,False,2♦,Q♦ 5♣ 6♥ 2♥ Q♥ 6♠ J♦ 3♣ 2♦,42,1,"h,s,d",s,s,True,digital,,1,False,win
,1781553385.9385905,10,Marko,2,Rob,J♦ 3♣,13,False,2♦,Q♦ 5♣ 6♥ 2♥ Q♥ 6♠ J♦ 3♣ 2♦,42,1,"h,s,d",h,s,True,digital,,1,False,loss
,1781553388.4448788,10,Rob,1,Rob,Q♦ 5♣,15,False,2♦,Q♦ 5♣ 6♥ 2♥ Q♥ 6♠ J♦ 3♣ 10♣ 2♦,41,1,"h,s,d",s,s,True,digital,,1,False,win
,1781553389.4873352,10,Rob,2,Rob,6♥ 2♥,8,False,2♦,Q♦ 5♣ 6♥ 2♥ Q♥ 6♠ J♦ 3♣ 10♣ 2♦,41,1,"h,s,d",d,h,True,digital,,1,False,win
,1781553442.966773,11,Marko,1,Rob,2♥ 5♣,7,False,K♠,10♦ 7♥ 10♠ 8♠ 2♥ 5♣ 9♥ Q♠ K♠,42,1,"h,s,d",h,h,True,digital,,1,False,win
,1781553447.9007506,11,Marko,1,Rob,2♥ 5♣ 6♠,13,False,K♠,10♦ 7♥ 10♠ 8♠ 2♥ 5♣ 6♠ 9♥ Q♠ K♠,41,1,"h,s",h,h,True,digital,,1,False,win
,1781553453.7080474,11,Marko,1,Rob,2♥ 5♣ 6♠ 2♦,15,False,K♠,10♦ 7♥ 10♠ 8♠ 2♥ 5♣ 6♠ 2♦ 9♥ Q♠ K♠,40,1,"h,s",h,h,True,digital,,1,False,win
,1781553455.599637,11,Marko,1,Rob,2♥ 5♣ 6♠ 2♦ 5♦,20,False,K♠,10♦ 7♥ 10♠ 8♠ 2♥ 5♣ 6♠ 2♦ 5♦ 9♥ Q♠ K♠,39,1,"h,s",s,s,True,digital,,1,False,win
,1781553458.296194,11,Marko,2,Rob,9♥ Q♠,19,False,K♠,10♦ 7♥ 10♠ 8♠ 2♥ 5♣ 6♠ 2♦ 5♦ 9♥ Q♠ K♠,39,1,"h,s,d",s,s,True,digital,,1,False,win
,1781553459.194855,11,Rob,1,Rob,10♦ 7♥,17,False,K♠,10♦ 7♥ 10♠ 8♠ 2♥ 5♣ 6♠ 2♦ 5♦ 9♥ Q♠ K♠,39,1,"h,s,d",s,s,True,digital,,1,False,loss
,1781553459.7179666,11,Rob,2,Rob,10♠ 8♠,18,False,K♠,10♦ 7♥ 10♠ 8♠ 2♥ 5♣ 6♠ 2♦ 5♦ 9♥ Q♠ K♠,39,1,"h,s,d",s,s,True,digital,,1,False,push
,1781553492.033716,12,Rob,1,Marko,K♥ 2♥,12,False,2♠,K♥ 2♥ 10♠ Q♥ 5♦ J♠ 9♥ 6♦ 2♠,42,1,"h,s,d",s,h,True,digital,,1,False,win
,1781553492.9144568,12,Rob,2,Marko,10♠ Q♥,20,False,2♠,K♥ 2♥ 10♠ Q♥ 5♦ J♠ 9♥ 6♦ 2♠,42,1,"h,s,d,sp",sp,sp,True,digital,,1,False,win
,1781553494.9711795,12,Rob,2,Marko,10♠ 10♥,20,False,2♠,K♥ 2♥ 10♠ 10♥ Q♥ 5♦ J♠ 9♥ 6♦ 2♠,41,1,"h,s,d,sp",sp,sp,True,digital,,1,False,win
,1781553497.192957,12,Rob,2,Marko,10♠ 4♦,14,False,2♠,K♥ 2♥ 10♠ 4♦ 10♥ Q♥ 5♦ J♠ 9♥ 6♦ 2♠,40,1,"h,s,d",s,s,True,digital,,1,False,win
,1781553499.5021489,12,Rob,3,Marko,10♥ Q♠,20,False,2♠,K♥ 2♥ 10♠ 4♦ 10♥ Q♠ Q♥ 5♦ J♠ 9♥ 6♦ 2♠,39,1,"h,s,d,sp",sp,sp,True,digital,,1,False,win
,1781553502.130348,12,Rob,3,Marko,10♥ J♣,20,False,2♠,K♥ 2♥ 10♠ 4♦ 10♥ J♣ Q♠ Q♥ 5♦ J♠ 9♥ 6♦ 2♠,38,1,"h,s,d,sp",sp,sp,True,digital,,1,False,win
,1781553517.971541,12,Rob,3,Marko,10♥ Q♣,20,False,2♠,K♥ 2♥ 10♠ 4♦ 10♥ Q♣ J♣ Q♠ Q♥ 5♦ J♠ 9♥ 6♦ 2♠,37,1,"h,s,d",s,s,True,digital,,1,False,win
,1781553526.32838,12,Rob,5,Marko,Q♠ 2♣,12,False,2♠,K♥ 2♥ 10♠ 4♦ 10♥ Q♣ J♣ A♠ Q♠ 2♣ Q♥ 5♦ J♠ 9♥ 6♦ 2♠,35,1,"h,s,d",s,h,True,digital,,1,False,win
,1781553532.2155929,12,Rob,6,Marko,Q♥ 9♠,19,False,2♠,K♥ 2♥ 10♠ 4♦ 10♥ Q♣ J♣ A♠ Q♠ 2♣ Q♥ 9♠ 5♦ J♠ 9♥ 6♦ 2♠,34,1,"h,s,d",s,s,True,digital,,1,False,win
,1781553545.343677,12,Marko,1,Marko,5♦ J♠,15,False,2♠,K♥ 2♥ 10♠ 4♦ 10♥ Q♣ J♣ A♠ Q♠ 2♣ Q♥ 9♠ 5♦ J♠ 9♥ 6♦ 2♠,34,1,"h,s,d",s,s,True,digital,,1,False,win
,1781553545.70925,12,Marko,2,Marko,9♥ 6♦,15,False,2♠,K♥ 2♥ 10♠ 4♦ 10♥ Q♣ J♣ A♠ Q♠ 2♣ Q♥ 9♠ 5♦ J♠ 9♥ 6♦ 2♠,34,1,"h,s,d",s,s,True,digital,,1,False,win
,1781553653.02521,13,Marko,1,Rob,8♥ 8♠,16,False,Q♠,2♠ 2♣ 4♥ 10♣ 8♥ 8♠ J♠ 5♠ Q♠,42,1,"h,s,d,sp",sp,sp,True,digital,,1,False,win
,1781553660.0004187,13,Marko,1,Rob,8♥ 4♦,12,False,Q♠,2♠ 2♣ 4♥ 10♣ 8♥ 4♦ 8♠ J♠ 5♠ Q♠,41,1,"h,s,d",h,h,True,digital,,1,False,win
,1781553668.5254166,13,Marko,2,Rob,8♠ 4♠,12,False,Q♠,2♠ 2♣ 4♥ 10♣ 8♥ 4♦ 9♦ 8♠ 4♠ J♠ 5♠ Q♠,39,1,"h,s,d",h,h,True,digital,,1,False,loss
,1781553678.1968727,13,Marko,3,Rob,J♠ 5♠,15,False,Q♠,2♠ 2♣ 4♥ 10♣ 8♥ 4♦ 9♦ 8♠ 4♠ K♠ J♠ 5♠ Q♠,38,1,"h,s,d",h,h,True,digital,,1,False,loss
,1781553680.7842376,13,Rob,1,Rob,2♠ 2♣,4,False,Q♠,2♠ 2♣ 4♥ 10♣ 8♥ 4♦ 9♦ 8♠ 4♠ K♠ J♠ 5♠ 10♥ Q♠,37,1,"h,s,d,sp",sp,h,True,digital,,1,False,win
,1781553682.8607874,13,Rob,1,Rob,2♠ 9♣,11,False,Q♠,2♠ 9♣ 2♣ 4♥ 10♣ 8♥ 4♦ 9♦ 8♠ 4♠ K♠ J♠ 5♠ 10♥ Q♠,36,1,"h,s,d",d,d,True,digital,,1,False,win
,1781553690.288299,13,Rob,2,Rob,2♣ A♣,13,True,Q♠,2♠ 9♣ 10♠ 2♣ A♣ 4♥ 10♣ 8♥ 4♦ 9♦ 8♠ 4♠ K♠ J♠ 5♠ 10♥ Q♠,34,1,"h,s,d",h,h,True,digital,,1,False,loss
,1781553692.7509625,13,Rob,2,Rob,2♣ A♣ J♦,13,False,Q♠,2♠ 9♣ 10♠ 2♣ A♣ J♦ 4♥ 10♣ 8♥ 4♦ 9♦ 8♠ 4♠ K♠ J♠ 5♠ 10♥ Q♠,33,1,"h,s",h,h,True,digital,,1,False,loss
,1781553694.479389,13,Rob,2,Rob,2♣ A♣ J♦ 6♥,19,False,Q♠,2♠ 9♣ 10♠ 2♣ A♣ J♦ 6♥ 4♥ 10♣ 8♥ 4♦ 9♦ 8♠ 4♠ K♠ J♠ 5♠ 10♥ Q♠,32,1,"h,s",s,s,True,digital,,1,False,loss
,1781553695.9288616,13,Rob,3,Rob,4♥ 10♣,14,False,Q♠,2♠ 9♣ 10♠ 2♣ A♣ J♦ 6♥ 4♥ 10♣ 8♥ 4♦ 9♦ 8♠ 4♠ K♠ J♠ 5♠ 10♥ Q♠,32,1,"h,s,d",s,h,True,digital,,1,False,loss
,1781553839.5985093,14,Marko,1,Rob,7♠ 2♠,9,False,5♣,3♣ J♠ 5♦ Q♥ 7♠ 2♠ A♣ 5♥ 5♣,42,1,"h,s,d",d,d,True,digital,,1,False,win
,1781553843.363235,14,Marko,2,Rob,A♣ 5♥,16,True,5♣,3♣ J♠ 5♦ Q♥ 7♠ 2♠ 8♥ A♣ 5♥ 5♣,41,1,"h,s,d",d,d,True,digital,,1,False,win
,1781553853.5228674,14,Rob,1,Rob,3♣ J♠,13,False,5♣,3♣ J♠ 5♦ Q♥ 7♠ 2♠ 8♥ A♣ 5♥ 6♣ 5♣,40,1,"h,s,d",h,s,True,digital,,1,False,win
,1781553855.498975,14,Rob,1,Rob,3♣ J♠ 6♠,19,False,5♣,3♣ J♠ 6♠ 5♦ Q♥ 7♠ 2♠ 8♥ A♣ 5♥ 6♣ 5♣,39,1,"h,s",s,s,True,digital,,1,False,win
,1781553855.7982714,14,Rob,2,Rob,5♦ Q♥,15,False,5♣,3♣ J♠ 6♠ 5♦ Q♥ 7♠ 2♠ 8♥ A♣ 5♥ 6♣ 5♣,39,1,"h,s,d",s,s,True,digital,,1,False,win
,1781553892.0139647,15,Rob,1,Marko,A♥ 4♥,15,True,5♦,A♥ 4♥ 2♠ 8♥ A♣ 7♣ 3♥ 4♣ 5♦,42,1,"h,s,d",d,d,True,digital,,1,False,win
,1781553892.337275,15,Rob,2,Marko,2♠ 8♥,10,False,5♦,A♥ 4♥ 7♥ 2♠ 8♥ A♣ 7♣ 3♥ 4♣ 5♦,41,1,"h,s,d",d,d,True,digital,,1,False,win
,1781553896.188133,15,Marko,1,Marko,A♣ 7♣,18,True,5♦,A♥ 4♥ 7♥ 2♠ 8♥ 3♦ A♣ 7♣ 3♥ 4♣ 5♦,40,1,"h,s,d",s,d,True,digital,,1,False,win
